# This ASPECT-compatible file contains material properties evaluated along an isentrope by the BurnMan software.
# POINTS: 501
# depth (m), pressure (Pa), temperature (K), density (kg/m^3), gravity (m/s^2), thermal expansivity (1/K), specific heat (J/K/kg), compressibility (1/Pa), molar volume (m^3/mol), molar entropy (J/K/mol), molar Gibbs (J/mol), Vp (m/s), Vs (m/s), dVp/dT (m/s/K), dVs/dT (m/s/K)
depth	pressure	temperature	density	gravity	thermal_expansivity	specific_heat	compressibility	molar_volume	molar_entropy	molar_gibbs	seismic_vp	seismic_vs	seismic_dvp_dt	seismic_dvs_dt
2.5843221887e+06	1.1723201380e+11	2.4512520650e+03	5.3499607691e+03	1.0462910358e+01	1.2304467281e-05	1.2208234694e+03	1.6128411645e-12	1.8692175274e-05	2.5164733070e+02	7.7219743957e+05	1.3435630857e+04	6.9618002549e+03	-1.0485119999e-01	-7.0350380000e-01
2.5891772593e+06	1.1750401360e+11	2.4582549927e+03	5.3564901828e+03	1.0467972553e+01	1.2291534361e-05	1.2208503471e+03	1.6109832133e-12	1.8669314408e-05	2.5164733070e+02	7.7552459568e+05	1.3439464493e+04	6.9677796452e+03	-1.0583817144e-01	-6.8840096000e-01
2.5940244528e+06	1.1777601340e+11	2.4640974083e+03	5.3621420725e+03	1.0473049187e+01	1.2277849489e-05	1.2208608628e+03	1.6090263936e-12	1.8649493750e-05	2.5164733070e+02	7.7914998680e+05	1.3443593171e+04	6.9727760824e+03	-8.8326685709e-02	-8.7098124000e-01
2.5988640447e+06	1.1804801320e+11	2.4701045128e+03	5.3682103253e+03	1.0478141703e+01	1.2264724391e-05	1.2208696559e+03	1.6071757982e-12	1.8628582031e-05	2.5164733070e+02	7.8269502044e+05	1.3447682608e+04	6.9785294293e+03	-9.5649142841e-02	-8.2979913143e-01
2.6036956338e+06	1.1832001300e+11	2.4766860225e+03	5.3746528597e+03	1.0483247887e+01	1.2251959704e-05	1.2208868687e+03	1.6053780535e-12	1.8606314066e-05	2.5164733070e+02	7.8609264205e+05	1.3451594748e+04	6.9846705679e+03	-1.0486571429e-01	-7.7155040001e-01
2.6085189498e+06	1.1859201280e+11	2.4837908676e+03	5.3813950549e+03	1.0488366180e+01	1.2239457690e-05	1.2209120764e+03	1.6036173710e-12	1.8582931111e-05	2.5164733070e+02	7.8936316584e+05	1.3455360546e+04	6.9910923150e+03	-9.7797257131e-02	-7.6628461715e-01
2.6133338694e+06	1.1886401260e+11	2.4910062035e+03	5.3881284735e+03	1.0493495850e+01	1.2226931212e-05	1.2209398270e+03	1.6018541462e-12	1.8559527158e-05	2.5164733070e+02	7.9261725877e+05	1.3459081804e+04	6.9974280335e+03	-1.0517051429e-01	-7.6923392000e-01
2.6181407905e+06	1.1913601240e+11	2.4964756802e+03	5.3939792984e+03	1.0498638900e+01	1.2213896566e-05	1.2209449405e+03	1.6000424912e-12	1.8539561829e-05	2.5164733070e+02	7.9627430175e+05	1.3463135385e+04	7.0029521807e+03	-1.0980057143e-01	-7.1283866285e-01
2.6229400134e+06	1.1940801220e+11	2.5023906308e+03	5.4001025801e+03	1.0503797463e+01	1.2201123914e-05	1.2209563759e+03	1.5982689709e-12	1.8518606873e-05	2.5164733070e+02	7.9981884167e+05	1.3467089394e+04	7.0087867878e+03	-1.1440885715e-01	-6.5597241715e-01
2.6277313647e+06	1.1968001200e+11	2.5088281251e+03	5.4065434674e+03	1.0508969966e+01	1.2188653785e-05	1.2209752156e+03	1.5965384618e-12	1.8496495690e-05	2.5164733070e+02	8.0323176261e+05	1.3470926696e+04	7.0149810577e+03	-1.1901714284e-01	-5.9910617143e-01
2.6325146231e+06	1.1995201180e+11	2.5152887678e+03	5.4129202131e+03	1.0514155430e+01	1.2176111455e-05	1.2209905320e+03	1.5948016047e-12	1.8474552431e-05	2.5164733070e+02	8.0664836817e+05	1.3474747859e+04	7.0210745027e+03	-1.1626668573e-01	-6.5139170857e-01
2.6372902799e+06	1.2022401160e+11	2.5200348963e+03	5.4183940825e+03	1.0519356420e+01	1.2163034613e-05	1.2209792276e+03	1.5929980902e-12	1.8455969499e-05	2.5164733070e+02	8.1046781259e+05	1.3478763541e+04	7.0261118200e+03	-1.1903165714e-01	-5.9987107428e-01
2.6420586848e+06	1.2049601140e+11	2.5251508434e+03	5.4241035601e+03	1.0524575114e+01	1.2150182205e-05	1.2209742174e+03	1.5912287769e-12	1.8436563782e-05	2.5164733070e+02	8.1419396730e+05	1.3482707935e+04	7.0314353941e+03	-1.2179662857e-01	-5.4835044000e-01
2.6468196212e+06	1.2076801120e+11	2.5306815860e+03	5.4300773000e+03	1.0529810074e+01	1.2137581525e-05	1.2209762668e+03	1.5894971068e-12	1.8416235216e-05	2.5164733070e+02	8.1781548655e+05	1.3486572369e+04	7.0370800391e+03	-1.2456160001e-01	-4.9682980572e-01
2.6515728465e+06	1.2104001100e+11	2.5364188649e+03	5.4361993536e+03	1.0535060069e+01	1.2125154266e-05	1.2209826140e+03	1.5877917103e-12	1.8395402974e-05	2.5164733070e+02	8.2138173562e+05	1.3490377354e+04	7.0428961801e+03	-1.2852400003e-01	-4.4329531429e-01
2.6563187699e+06	1.2131201080e+11	2.5403783248e+03	5.4412781691e+03	1.0540327190e+01	1.2111973872e-05	1.2209629533e+03	1.5859835438e-12	1.8378307786e-05	2.5164733070e+02	8.2537927904e+05	1.3494384744e+04	7.0473752757e+03	-1.2283440001e-01	-4.9026499429e-01
2.6610578782e+06	1.2158401060e+11	2.5445973804e+03	5.4465247301e+03	1.0545614346e+01	1.2098956987e-05	1.2209468671e+03	1.5842018151e-12	1.8360633788e-05	2.5164733070e+02	8.2931311389e+05	1.3498340683e+04	7.0520625035e+03	-1.2559937144e-01	-4.4519596001e-01
2.6657899694e+06	1.2185601040e+11	2.5491280223e+03	5.4519778311e+03	1.0550920368e+01	1.2086142137e-05	1.2209352726e+03	1.5824515313e-12	1.8342248444e-05	2.5164733070e+02	8.3316967090e+05	1.3502233294e+04	7.0570053547e+03	-1.2836434285e-01	-4.0012692572e-01
2.6705149506e+06	1.2212801020e+11	2.5533866826e+03	5.4571171130e+03	1.0556244966e+01	1.2072937112e-05	1.2209202660e+03	1.5806697023e-12	1.8324919391e-05	2.5164733070e+02	8.3709249230e+05	1.3506274395e+04	7.0616766905e+03	-1.3279845714e-01	-3.5489097714e-01
2.6752340919e+06	1.2240001000e+11	2.5550655897e+03	5.4599669204e+03	1.0561595016e+01	1.2057135672e-05	1.2208702723e+03	1.5786166057e-12	1.8315369794e-05	2.5164733070e+02	8.4164937010e+05	1.3511242544e+04	7.0640224302e+03	-1.4477999999e-01	-3.0890028571e-01
2.6799484701e+06	1.2267200980e+11	2.5568708240e+03	5.4629450830e+03	1.0566976894e+01	1.2041495200e-05	1.2208219172e+03	1.5765849903e-12	1.8305387682e-05	2.5164733070e+02	8.4617423204e+05	1.3516150657e+04	7.0664893854e+03	-1.5676154286e-01	-2.6290959428e-01
2.6846577882e+06	1.2294400960e+11	2.5588172008e+03	5.4660666539e+03	1.0572389037e+01	1.2026034574e-05	1.2207753929e+03	1.5745766006e-12	1.8294922331e-05	2.5164733070e+02	8.5066332339e+05	1.3520991695e+04	7.0690917721e+03	-1.6874308572e-01	-2.1691890285e-01
2.6893619991e+06	1.2321600940e+11	2.5606829325e+03	5.4691067180e+03	1.0577831325e+01	1.2010517349e-05	1.2207275754e+03	1.5725636883e-12	1.8284734200e-05	2.5164733070e+02	8.5516990024e+05	1.3525863552e+04	7.0716164434e+03	-1.7757502856e-01	-1.8206429715e-01
2.6940614519e+06	1.2348800920e+11	2.5618727591e+03	5.4714613118e+03	1.0583305825e+01	1.1994278973e-05	1.2206701859e+03	1.5704720334e-12	1.8276862930e-05	2.5164733070e+02	8.5983860165e+05	1.3531034796e+04	7.0734918694e+03	-1.7665337140e-01	-1.8169563428e-01
2.6987564763e+06	1.2376000900e+11	2.5630628717e+03	5.4738161067e+03	1.0588814665e+01	1.1978036378e-05	1.2206127379e+03	1.5683858919e-12	1.8268989527e-05	2.5164733070e+02	8.6450718290e+05	1.3536208183e+04	7.0753681208e+03	-1.7573171428e-01	-1.8132697143e-01
2.7034470384e+06	1.2403200880e+11	2.5642532704e+03	5.4761711028e+03	1.0594357694e+01	1.1961789561e-05	1.2205552312e+03	1.5663052418e-12	1.8261113991e-05	2.5164733070e+02	8.6917564396e+05	1.3541383713e+04	7.0772451980e+03	-1.7481005714e-01	-1.8095830857e-01
2.7081331220e+06	1.2430400860e+11	2.5654500702e+03	5.4785227920e+03	1.0599935026e+01	1.1945608236e-05	1.2204980042e+03	1.5642308555e-12	1.8253265039e-05	2.5164733070e+02	8.7384154643e+05	1.3546548178e+04	7.0791133273e+03	-1.7779999996e-01	-1.8137196572e-01
2.7128147273e+06	1.2457600840e+11	2.5666383388e+03	5.4808682025e+03	1.0605546782e+01	1.1929575687e-05	1.2204410840e+03	1.5621628833e-12	1.8245465174e-05	2.5164733070e+02	8.7850399813e+05	1.3551696303e+04	7.0809657926e+03	-1.7780000000e-01	-1.8118763429e-01
2.7174918472e+06	1.2484800820e+11	2.5678273530e+03	5.4832137849e+03	1.0611193066e+01	1.1913539184e-05	1.2203841191e+03	1.5601003452e-12	1.8237663278e-05	2.5164733070e+02	8.8316627074e+05	1.3556844297e+04	7.0828185610e+03	-1.7780000000e-01	-1.8100330285e-01
2.7221644727e+06	1.2512000800e+11	2.5690171134e+03	5.4855595393e+03	1.0616873973e+01	1.1897498725e-05	1.2203271095e+03	1.5580432199e-12	1.8229859346e-05	2.5164733070e+02	8.8782836409e+05	1.3561992157e+04	7.0846716329e+03	-1.7780000000e-01	-1.8081897142e-01
2.7268325960e+06	1.2539200780e+11	2.5702047100e+03	5.4879026295e+03	1.0622589603e+01	1.1881527847e-05	1.2202707376e+03	1.5559925199e-12	1.8222073568e-05	2.5164733070e+02	8.9248786670e+05	1.3567123603e+04	7.0865170742e+03	-1.7745891431e-01	-1.8063464000e-01
2.7314962111e+06	1.2566400760e+11	2.5713871925e+03	5.4902409709e+03	1.0628340059e+01	1.1865677691e-05	1.2202153709e+03	1.5539489078e-12	1.8214321430e-05	2.5164733070e+02	8.9714328451e+05	1.3572228858e+04	7.0883494762e+03	-1.7653725716e-01	-1.8045030858e-01
2.7361553105e+06	1.2593600740e+11	2.5725690987e+03	5.4925793487e+03	1.0634125449e+01	1.1849822850e-05	1.2201597966e+03	1.5519105838e-12	1.8206569171e-05	2.5164733070e+02	9.0179881333e+05	1.3577336393e+04	7.0901824180e+03	-1.7561559998e-01	-1.8026597714e-01
2.7408098867e+06	1.2620800720e+11	2.5737504290e+03	5.4949177629e+03	1.0639945878e+01	1.1833963327e-05	1.2201040150e+03	1.5498775274e-12	1.8198816790e-05	2.5164733070e+02	9.0645445308e+05	1.3582446207e+04	7.0920158992e+03	-1.7469394284e-01	-1.8008164571e-01
2.7454599334e+06	1.2648000700e+11	2.5749273244e+03	5.4972524797e+03	1.0645801448e+01	1.1818195958e-05	1.2200485788e+03	1.5478503728e-12	1.8191092250e-05	2.5164733070e+02	9.1110771506e+05	1.3587543744e+04	7.0938424912e+03	-1.7417142859e-01	-1.7993722856e-01
2.7501054435e+06	1.2675200680e+11	2.5760995333e+03	5.4995824406e+03	1.0651692262e+01	1.1802551227e-05	1.2199937746e+03	1.5458293296e-12	1.8183402842e-05	2.5164733070e+02	9.1575762073e+05	1.3592622778e+04	7.0956595711e+03	-1.7417142859e-01	-1.7984506286e-01
2.7547464102e+06	1.2702400660e+11	2.5772724814e+03	5.5019125710e+03	1.0657618423e+01	1.1786902587e-05	1.2199389249e+03	1.5438135318e-12	1.8175711428e-05	2.5164733070e+02	9.2040734501e+05	1.3597701684e+04	7.0974767342e+03	-1.7417142857e-01	-1.7975289716e-01
2.7593828267e+06	1.2729600640e+11	2.5784461692e+03	5.5042428711e+03	1.0663580034e+01	1.1771250034e-05	1.2198840297e+03	1.5418029589e-12	1.8168018004e-05	2.5164733070e+02	9.2505688772e+05	1.3602780461e+04	7.0992939807e+03	-1.7417142857e-01	-1.7966073142e-01
2.7640146861e+06	1.2756800620e+11	2.5796183912e+03	5.5065684395e+03	1.0669577200e+01	1.1755705741e-05	1.2198295788e+03	1.5397987088e-12	1.8160341701e-05	2.5164733070e+02	9.2970309315e+05	1.3607841280e+04	7.1011047081e+03	-1.7371422857e-01	-1.7961428573e-01
2.7686419818e+06	1.2784000600e+11	2.5807886513e+03	5.5088892269e+03	1.0675610026e+01	1.1740271244e-05	1.2197756738e+03	1.5378007542e-12	1.8152684344e-05	2.5164733070e+02	9.3434610938e+05	1.3612885550e+04	7.1029087327e+03	-1.7279257143e-01	-1.7961428571e-01
2.7732647067e+06	1.2811200580e+11	2.5819590357e+03	5.5112102223e+03	1.0681678616e+01	1.1724832500e-05	1.2197218486e+03	1.5358079312e-12	1.8145027013e-05	2.5164733070e+02	9.3898920879e+05	1.3617931957e+04	7.1047127349e+03	-1.7187091429e-01	-1.7961428571e-01
2.7778828540e+06	1.2838400560e+11	2.5831295445e+03	5.5135314256e+03	1.0687783074e+01	1.1709389510e-05	1.2196681031e+03	1.5338202200e-12	1.8137369708e-05	2.5164733070e+02	9.4363239141e+05	1.3622980499e+04	7.1065167148e+03	-1.7094925715e-01	-1.7961428572e-01
2.7824964167e+06	1.2865600540e+11	2.5842921659e+03	5.5158480484e+03	1.0693923504e+01	1.1694051491e-05	1.2196148754e+03	1.5318384171e-12	1.8129753371e-05	2.5164733070e+02	9.4827189052e+05	1.3628011978e+04	7.1083081558e+03	-1.7105811428e-01	-1.7945970858e-01
2.7871053880e+06	1.2892800520e+11	2.5854484032e+03	5.5181609459e+03	1.0700100010e+01	1.1678795306e-05	1.2195620293e+03	1.5298622797e-12	1.8122169314e-05	2.5164733070e+02	9.5290847819e+05	1.3633027138e+04	7.1100902346e+03	-1.7197977142e-01	-1.7918321142e-01
2.7917097608e+06	1.2920000500e+11	2.5866045218e+03	5.5204738509e+03	1.0706312696e+01	1.1663534795e-05	1.2195092072e+03	1.5278911307e-12	1.8114585232e-05	2.5164733070e+02	9.5754511863e+05	1.3638040187e+04	7.1118729740e+03	-1.7290142856e-01	-1.7890671429e-01
2.7963095282e+06	1.2947200480e+11	2.5877605219e+03	5.5227867633e+03	1.0712561665e+01	1.1648269956e-05	1.2194564091e+03	1.5259249514e-12	1.8107001126e-05	2.5164733070e+02	9.6218181184e+05	1.3643051126e+04	7.1136563739e+03	-1.7382308572e-01	-1.7863021714e-01
2.8009046831e+06	1.2974400460e+11	2.5889140373e+03	5.5250950908e+03	1.0718847023e+01	1.1633124206e-05	1.2194027554e+03	1.5239650710e-12	1.8099434017e-05	2.5164733070e+02	9.6681298841e+05	1.3648056947e+04	7.1154297962e+03	-1.7359811429e-01	-1.7835371999e-01
2.8054952186e+06	1.3001600440e+11	2.5900664946e+03	5.5274006043e+03	1.0725168873e+01	1.1618051117e-05	1.2193483175e+03	1.5220109898e-12	1.8091875605e-05	2.5164733070e+02	9.7144044292e+05	1.3653062195e+04	7.1171973249e+03	-1.7267645713e-01	-1.7807722286e-01
2.8100811278e+06	1.3028800420e+11	2.5912194476e+03	5.5297060868e+03	1.0731527319e+01	1.1602976171e-05	1.2192935657e+03	1.5200618810e-12	1.8084315170e-05	2.5164733070e+02	9.7606746798e+05	1.3658069482e+04	7.1189654027e+03	-1.7175479999e-01	-1.7780072571e-01
2.8146624038e+06	1.3056000400e+11	2.5923774977e+03	5.5320114114e+03	1.0737922466e+01	1.1587900236e-05	1.2192384736e+03	1.5181179200e-12	1.8076753508e-05	2.5164733070e+02	9.8069366603e+05	1.3663078163e+04	7.1207333734e+03	-1.7054285716e-01	-1.7719040000e-01
2.8192390396e+06	1.3083200380e+11	2.5935336918e+03	5.5343119052e+03	1.0744354418e+01	1.1572956605e-05	1.2191859287e+03	1.5161804700e-12	1.8069242846e-05	2.5164733070e+02	9.8531836694e+05	1.3668053183e+04	7.1224899936e+03	-1.7054285714e-01	-1.7713742288e-01
2.8238110283e+06	1.3110400360e+11	2.5946862754e+03	5.5366102090e+03	1.0750823280e+01	1.1558070798e-05	1.2191346347e+03	1.5142485232e-12	1.8061755451e-05	2.5164733070e+02	9.8994267106e+05	1.3673012818e+04	7.1242413709e+03	-1.7054285714e-01	-1.7722958858e-01
2.8283783629e+06	1.3137600340e+11	2.5958391861e+03	5.5389084926e+03	1.0757329156e+01	1.1543180914e-05	1.2190833776e+03	1.5123214559e-12	1.8054268123e-05	2.5164733070e+02	9.9456697068e+05	1.3677972397e+04	7.1259924777e+03	-1.7054285716e-01	-1.7732175429e-01
2.8329410366e+06	1.3164800320e+11	2.5969924239e+03	5.5412067558e+03	1.0763872148e+01	1.1528286952e-05	1.2190321575e+03	1.5103992496e-12	1.8046780861e-05	2.5164733070e+02	9.9919126581e+05	1.3682931921e+04	7.1277433140e+03	-1.7054285714e-01	-1.7741392000e-01
2.8374990423e+06	1.3192000300e+11	2.5981397598e+03	5.5434982156e+03	1.0770452352e+01	1.1513522944e-05	1.2189801772e+03	1.5084833112e-12	1.8039326096e-05	2.5164733070e+02	1.0038093952e+06	1.3687873451e+04	7.1294791764e+03	-1.7054285714e-01	-1.7729925716e-01
2.8420523732e+06	1.3219200280e+11	2.5992853038e+03	5.5457875561e+03	1.0777069871e+01	1.1498801866e-05	1.2189278802e+03	1.5065726266e-12	1.8031880472e-05	2.5164733070e+02	1.0084251473e+06	1.3692808886e+04	7.1312103741e+03	-1.7054285712e-01	-1.7711492571e-01
2.8466010223e+06	1.3246400260e+11	2.6004311510e+03	5.5480770890e+03	1.0783724806e+01	1.1484078834e-05	1.2188755225e+03	1.5046666904e-12	1.8024432797e-05	2.5164733070e+02	1.0130405542e+06	1.3697744270e+04	7.1329419404e+03	-1.7054285714e-01	-1.7693059428e-01
2.8511449830e+06	1.3273600240e+11	2.6015773016e+03	5.5503668144e+03	1.0790417262e+01	1.1469353849e-05	1.2188231041e+03	1.5027654850e-12	1.8016983070e-05	2.5164733070e+02	1.0176556160e+06	1.3702679602e+04	7.1346738756e+03	-1.7054285714e-01	-1.7674626286e-01
2.8556842482e+06	1.3300800220e+11	2.6027169447e+03	5.5526509721e+03	1.0797147340e+01	1.1454780068e-05	1.2187722497e+03	1.5008705273e-12	1.8009579225e-05	2.5164733070e+02	1.0222666185e+06	1.3707582932e+04	7.1363917110e+03	-1.6979537142e-01	-1.7648718285e-01
2.8602188112e+06	1.3328000200e+11	2.6038547464e+03	5.5549340130e+03	1.0803915145e+01	1.1440237844e-05	1.2187216343e+03	1.4989806819e-12	1.8002186297e-05	2.5164733070e+02	1.0268768494e+06	1.3712480759e+04	7.1381068297e+03	-1.6887371426e-01	-1.7621068570e-01
2.8647486651e+06	1.3355200180e+11	2.6049922357e+03	5.5572172829e+03	1.0810720778e+01	1.1425691264e-05	1.2186708710e+03	1.4970955798e-12	1.7994793308e-05	2.5164733070e+02	1.0314872199e+06	1.3717380735e+04	7.1398226325e+03	-1.6795205715e-01	-1.7593418857e-01
2.8692738029e+06	1.3382400160e+11	2.6061294127e+03	5.5595007816e+03	1.0817564343e+01	1.1411140329e-05	1.2186199599e+03	1.4952152029e-12	1.7987400256e-05	2.5164733070e+02	1.0360977299e+06	1.3722282861e+04	7.1415391193e+03	-1.6703040001e-01	-1.7565769143e-01
2.8737942178e+06	1.3409600140e+11	2.6072605214e+03	5.5617769641e+03	1.0824445942e+01	1.1396759685e-05	1.2185697520e+03	1.4933405570e-12	1.7980050393e-05	2.5164733070e+02	1.0407033941e+06	1.3727163340e+04	7.1432429587e+03	-1.6771982855e-01	-1.7602562858e-01
2.8783099028e+06	1.3436800120e+11	2.6083910858e+03	5.5640520546e+03	1.0831365679e+01	1.1382400192e-05	1.2185196906e+03	1.4914707188e-12	1.7972706821e-05	2.5164733070e+02	1.0453085394e+06	1.3732038520e+04	7.1449438898e+03	-1.6864148571e-01	-1.7648645715e-01
2.8828208511e+06	1.3464000100e+11	2.6095219756e+03	5.5663271252e+03	1.0838323656e+01	1.1368036697e-05	1.2184696646e+03	1.4896055215e-12	1.7965363314e-05	2.5164733070e+02	1.0499138885e+06	1.3736911562e+04	7.1466437213e+03	-1.6956314286e-01	-1.7694728571e-01
2.8873270557e+06	1.3491200080e+11	2.6106531913e+03	5.5686021759e+03	1.0845319966e+01	1.1353669199e-05	1.2184196741e+03	1.4877449477e-12	1.7958019873e-05	2.5164733070e+02	1.0545194416e+06	1.3741782463e+04	7.1483424526e+03	-1.7048480002e-01	-1.7740811429e-01
2.8918285099e+06	1.3518400060e+11	2.6117750330e+03	5.5708699979e+03	1.0852354705e+01	1.1339459385e-05	1.2183700291e+03	1.4858907732e-12	1.7950722160e-05	2.5164733070e+02	1.0591181516e+06	1.3746639618e+04	7.1500318579e+03	-1.6967925714e-01	-1.7657354285e-01
2.8963252066e+06	1.3545600040e+11	2.6128963578e+03	5.5731375273e+03	1.0859427974e+01	1.1325256374e-05	1.2183202770e+03	1.4840412936e-12	1.7943427545e-05	2.5164733070e+02	1.0637162762e+06	1.3751497906e+04	7.1517226552e+03	-1.6875760000e-01	-1.7565188571e-01
2.9008171388e+06	1.3572800020e+11	2.6140178116e+03	5.5754052555e+03	1.0866539871e+01	1.1311049293e-05	1.2182703918e+03	1.4821963710e-12	1.7936132955e-05	2.5164733070e+02	1.0683142789e+06	1.3756358240e+04	7.1534154970e+03	-1.6783594285e-01	-1.7473022857e-01
2.9053042958e+06	1.3600000000e+11	2.6151393944e+03	5.5776731825e+03	1.0873690490e+01	1.1296838144e-05	1.2182203734e+03	1.4803559887e-12	1.7928838391e-05	2.5164733070e+02	1.0729121596e+06	1.3761220619e+04	7.1551103835e+03	-1.6691428573e-01	-1.7380857143e-01
